source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Megakaryocyte,Megakaryocyte,PRKCB,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,PRKCZ,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,PRNP,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,PTEN,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,PTPN1,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,PTPRF,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,RET,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,RPS6KA3,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,SENP1,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,SIRT1,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,SRC,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,TBK1,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,TNK2,IRF2,Receptor,Transcription Factor,0.7015055418014526
Megakaryocyte,Megakaryocyte,STAT2,BST2,Transcription_Factor,Ligand,1.6885517835617065
Megakaryocyte,Megakaryocyte,CXCR4,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,GSK3A,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,IKBKE,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,JAK1,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,JAK2,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,JAK3,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,PTPRG,STAT2,Receptor,Transcription Factor,1.6885517835617065
Megakaryocyte,Megakaryocyte,CDK1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,CDK2,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,CHUK,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,CSNK1A1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,CSNK2A2,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,FGR,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,GNAS,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,GSK3A,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,GSK3B,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,HIPK2,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,IRAK1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,KAT2B,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,LRP5,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,LRP6,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,LYN,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,MAP3K4,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,MAP3K7,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,MAPK1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,MAPK14,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,MAPKAPK2,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,PLK1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,PRKAA1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,PRKCI,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,PRNP,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,PTK2,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,RPS6KB1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,SGK1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,SRC,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,TGFBR1,NR5A1,Receptor,Transcription Factor,0.15029285848140717
Megakaryocyte,Megakaryocyte,HBP1,MIF,Transcription_Factor,Ligand,0.34989774227142334
Megakaryocyte,Megakaryocyte,MAPK11,HBP1,Receptor,Transcription Factor,0.34989774227142334
Megakaryocyte,Megakaryocyte,MAPK14,HBP1,Receptor,Transcription Factor,0.34989774227142334
Megakaryocyte,Megakaryocyte,PIM1,HBP1,Receptor,Transcription Factor,0.34989774227142334
Megakaryocyte,Megakaryocyte,CSNK2A2,EGR2,Receptor,Transcription Factor,0.057204801589250565
Myeloid,Myeloid,CDK1,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,CDK2,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,CSNK1A1,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,CSNK2A2,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,MAPK3,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,PRKCI,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,RPS6KB1,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,SGK1,RARG,Receptor,Transcription Factor,3.5470004081726074
Myeloid,Myeloid,ABL1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ATM,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,AURKA,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,BCR,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,BMPR1B,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,BTK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CAMK2B,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CAMKK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CASP3,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CDK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CDK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CDK5,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CDK9,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CDON,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CHEK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CHUK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CSK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CSNK1A1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CSNK2A2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,CSNK2B,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,DAPK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,DAPK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,DAPK3,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,DDX58,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,DYRK1A,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,EGFR,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,EIF2AK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ERBB4,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,GNAS,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,GSK3A,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,GSK3B,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,HSP90AA1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,HSP90AB1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,IKBKB,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,IKBKE,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ILK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,INSR,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ITGB1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,JAK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,LATS2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,LCK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,LRP5,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,LRP6,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP2K4,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP2K5,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP3K14,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP3K4,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP3K5,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP3K7,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAP4K2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK10,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK14,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK3,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK8,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPK9,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MAPKAPK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MDM2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MET,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MST1R,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,MTOR,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,NLK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,NOS1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PAK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PDGFRB,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PDK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PDPK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PIK3CA+PIK3R1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PIK3CA,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PIK3R1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PKN2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PLK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PLK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKAA1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKAA2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKACA,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKACB,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKCA,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKCB,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKCD,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKCI,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKCZ,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PRKD1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PTEN,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PTPN1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,PTPRF,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RACK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RET,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ROCK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RPS6KA1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RPS6KA2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RPS6KA3,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,RPS6KB1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SENP1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SGK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SIRT1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SMO,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SOS1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SRC,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,STK11,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,STK38,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SYK,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,TBK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,TGFBR1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,TNK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,TYR,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ULK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,ULK2,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,WNK1,GLI1,Receptor,Transcription Factor,0.9229689836502075
Myeloid,Myeloid,SPI1,BPI,Transcription_Factor,Ligand,1.2568110227584839
Myeloid,Myeloid,SPI1,CTSG,Transcription_Factor,Ligand,1.2568110227584839
Myeloid,Myeloid,SPI1,PPBP,Transcription_Factor,Ligand,1.2568110227584839
Myeloid,Myeloid,ABL1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,AKT2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,AKT3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,ATM,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,AURKA,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,BIRC5,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,BMPR1B,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CAMKK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CASP3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK4,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK5,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK6,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CDK9,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CHEK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CHEK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CHUK,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CSK,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,CSNK2A2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,DAPK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,DAPK3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,DYRK1A,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,EGFR,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,EIF2AK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,FGR,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,GSK3A,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,GSK3B,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,HDAC3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,HDAC4,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,HSP90AA1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,HSP90AB1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,IKBKE,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,ILK,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,ITGB1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,JAK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,LATS2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,LMTK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,LYN,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAP2K1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAP3K5,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK10,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK11,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK12,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK14,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK8,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPK9,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MAPKAPK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MDM2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,MTOR,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PAK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PDK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PDPK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PIK3CA+PIK3R1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PIK3CA,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PIK3R1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PIM1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PKN2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PLCG1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PLCG2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKAA1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKACA,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKCA,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKCB,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKCD,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKCZ,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRKG1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PRNP,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PTEN,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PTK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PTPN1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,PTPRF,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,RACK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,RAF1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,RET,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,RPS6KA3,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,RPS6KB1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,SENP1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,SIRT1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,SRC,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,STK38,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,TBK1,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,TNK2,SPI1,Receptor,Transcription Factor,1.2568110227584839
Myeloid,Myeloid,ATM,GFI1,Receptor,Transcription Factor,0.5020338296890259
Myeloid,Myeloid,CDK1,GFI1,Receptor,Transcription Factor,0.5020338296890259
Myeloid,Myeloid,GSK3B,GFI1,Receptor,Transcription Factor,0.5020338296890259
Myeloid,Myeloid,PLK1,GFI1,Receptor,Transcription Factor,0.5020338296890259
Myeloid,Myeloid,NFAT5,S100A4,Transcription_Factor,Ligand,1.5279630422592163
Myeloid,Myeloid,ABL1,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,ATM,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,CDK1,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,CDK2,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,CDK5,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,CSNK1A1,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,GNAS,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,GSK3A,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,GSK3B,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,LRP5,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,LRP6,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,MAP3K4,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,MAPK14,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,PLK1,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,PRKACA,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,TGFBR1,NFAT5,Receptor,Transcription Factor,1.5279630422592163
Myeloid,Myeloid,MYC,HLA-F,Transcription_Factor,Ligand,5.78776741027832
Myeloid,Myeloid,MYC,HSPA8,Transcription_Factor,Ligand,5.78776741027832
Myeloid,Myeloid,MYC,PCNA,Transcription_Factor,Ligand,5.78776741027832
Myeloid,Myeloid,MYC,TFRC,Transcription_Factor,Ligand,5.78776741027832
Myeloid,Myeloid,ABL1,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,AKT2,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,AKT3,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,ALK,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,APP,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,ATM,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,AURKA,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BAMBI,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BCL2,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BIRC5,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BMPR1B,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BMX,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,BTK,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CAMK2A,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CAMK2G,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CAMKK1,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CAPN1,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CASP1,MYC,Receptor,Transcription Factor,5.78776741027832
Myeloid,Myeloid,CASP3,MYC,Receptor,Transcription Factor,5.78776741027832
