"","Megakaryocyte","Fibroblast","MSC","Myeloid","Neural"
"UFD1L",0,0.373775883979966,0.607976653696498,2.40489060830925,0
"TXNRD2",0,0,0,0,0
"COMT",0,2.42655294727642,2.50465431325496,0,0.600492403771092
"TANGO2",0,0,0,0.315238635647185,0.561324726354196
"DGCR8",0,0,0,0,2.76854928017719
"RANBP1",1.25328988595062,1.26576109003773,0.375600961538462,2.26917120117306,0.600492403771092
"DGCR6L",0,0.1860361282161,1.70700014509551,0,0
"MED15",1.06462259129139,0.0422354372212461,0,0,0
"PI4KA",0,0.210393435724805,0,0,0
"SNAP29",0,0.667742029858194,1.86048976196353,0,0.561324726354196
"THAP7",4.76520977159751,0.361561231531341,0,0,0
"UBE2L3",13.2511053902219,1.55255478167294,1.4375136305844,3.31338025964421,1.15767538782126
"YDJC",0,0,0.76593137254902,1.01419878296146,0
"SDF2L1",0,1.12077072648803,3.75092003083406,0.698616738857063,0
"MAPK1",0,0,0,0,8.40336134453781
"PPM1F",0,0,0.316295546558705,0,0
"IGLV6-57",0,0,0,0,0
"VPREB1",0,0,0,0,0
"LL22NC03-2H8.5",0,0.210393435724805,0,0,0
"IGLV3-25",0,0.0986855090198555,0,0,0
"IGLV3-1",0,0,0,0,0
"IGLL5",0,0,0,0,0.600492403771092
"IGLC5",0,0,0,0,0
"IGLC6",0,0,0,0,0
"IGLL1",0,0,0,0,0
"RGL4",0,0,0,1.33084908171413,0
"VPREB3",0,0,0,0,0
"CHCHD10",0,1.62288442925924,0.576568265682657,2.95348184851347,3.08546744831842
"SMARCB1",0,0.197371018039711,0.95598320794713,1.33084908171413,0
"DERL3",0,1.31437894643864,0.640368852459016,0,0
"MIF",0,1.48640085647659,1.31386874998446,0,1.20098480754218
"MIF-AS1",0,0.0986855090198555,0,0,0
"DDT",0,1.4425103393101,1.00060096153846,3.37618939502344,1.16181713012529
"CABIN1",0,0,0,1.34916351861846,0
"GGT5",0,5.0436672976167,0,0,0
"SPECC1L",0,0.371827929166654,0,0,0
"GUCD1",0,0.209314495028781,0,0,0
"SNRPD3",6.81030488002782,2.50875403264264,0,0.977135040062537,4.80217307604
"CRYBB2",0,0.108438699603114,0,0,0
"HPS4",0,0.522928215457073,0,0,0.561324726354196
"SRRD",0,0,0,0,0
"TPST2",0,0,1.1219720654771,0.780152909970354,2.76854928017719
"PITPNB",0,0.210393435724805,0,0,0
"HSCB",0,0,0,0,0
"CCDC117",0,0,0,0,0
"XBP1",0,0.595211643735873,0.272212543554007,3.3372076083583,0.600492403771092
"EWSR1",1.06462259129139,1.66720407445603,0.369385342789598,0,8.04192644799855
"GAS2L1",0,0,1.33472083974301,0,0
"NF2",0,0,1.59224956410923,0.574448529411765,0
"ZMAT5",1.45602795573675,0.137243868630169,0,1.19075970469159,0
"UQCR10",2.84547349622228,1.88591228508351,11.8195148516423,7.93891713447342,1.20098480754218
"ASCC2",0,0.574105764773717,1.51560747008227,0,0.561324726354196
"MTMR3",0,0,0,0,0
"TBC1D10A",0,0.132952203682776,0.789141414141414,0,0
"SF3A1",0,0.256062274345121,0,0,0
"PES1",0,0,0,0,0
"DUSP18",0,0,0.576568265682657,0,0
"OSBP2",0,0,0.560035842293907,0,0
"MORC2-AS1",0,0,0.318228105906314,0,0
"MORC2",0,0,0.318228105906314,0,0
"TUG1",0,1.88711883240971,0,1.36798905608755,0
"SMTN",0,0.951429522858094,0.670600858369099,0,0
"SELM",4.44563176193917,6.47391994504728,7.2417464655848,0,0
"LIMK2",0,0,0,0,0
"PIK3IP1",0,0.445352052807029,0,0,0
"DRG1",0,0,0,0,0
"PRR14L",0,0,0,0.282533762784653,0
"YWHAH",1.15127791848952,0.682028968201784,2.29250784837241,0.993640699523052,4.2864522558606
"RTCB",0,0.781901627316551,0.466417910447761,1.32485426603074,0
"FBXO7",3.52499900517658,0.958037222970039,4.50825996172859,1.51005982299347,0
"TIMP3",0,1.06161107653562,0.659282700421941,0,0
"HMGXB4",0,0.0993097969114653,0,0,0.561324726354196
"TOM1",0,0.346985501085558,0,0,0
"HMOX1",0,0,0.591856060606061,0,0
"MCM5",0,0.0422354372212461,0,0,0
"APOL6",0,1.89220318488054,0,0,0
"APOL2",0,0.218267652423336,0,0,0
"APOL1",0,0,0,2.48480866450166,0
"MYH9",0,2.892546844788,4.95726245411417,3.07250910685375,1.20098480754218
"TXN2",1.15127791848952,0.137046718165168,2.67709969890141,0,0
"EIF3D",0.891981090000892,0.197923521967632,1.33013573597455,2.26179181349959,1.76230953389638
"IFT27",0,0,0,0,0
"NCF4",0,0,0,0,2.28446658283368
"MPST",0,0.0511226534702057,0.997700216450216,1.91883854327071,0
"RAC2",0,0,0.789141414141414,9.79455534873591,3.68595985208951
"CYTH4",0,0,0,0,0
"MFNG",0,0.209314495028781,0,0.687539454708987,0
"CDC42EP1",0,0.544661849718494,1.06264384349827,0,0
"GGA1",0,0.198619593822931,0.977510806328255,0.372300819061802,4.20168067226891
"LGALS1",1.43492610130578,14.1363286491436,76.5318271676353,32.6793231188683,0
"TRIOBP",0,0.352268769313887,0,0,0
"H1F0",0,1.14956205860918,1.23082109336909,0,3.08546744831842
"GCAT",0,0,0,0,0
"ANKRD54",0,0.506406036359953,0,0,0
"EIF3L",0,0.503366974166657,1.971679684306,3.39263620908943,0
"POLR2F",13.407642775815,0.325767633979463,1.88669055150595,0,0
"MAFF",0,0.251549932250027,0,0,0
"CSNK1E",2.20830906620074,1.39577167714808,1.24503968253968,0,0
"KDELR3",0,0,1.93684361043165,0,0
"DDX17",0,5.01014085967714,1.81707229228563,1.97285130784981,4.7630053986231
"CBY1",0,0.876311115579237,0,0.698616738857063,0
"TOMM22",0,0.0383612091453123,0,2.75523388227031,0
"JOSD1",0,0.333003361554544,0.882768361581921,0,0
"GTPBP1",0,0.132952203682776,0.818062827225131,0,0
"SUN2",0,0.9972344047898,2.03387131964761,1.59270599357974,0
"DNAL4",0,0.0767224182906245,0,0,0
"CBX6",1.33797163500134,0.88125374379028,0,2.09317812005439,1.16181713012529
"APOBEC3C",0,0.0993097969114653,0,2.3983301807808,0
"APOBEC3D",0,0.0383612091453123,0,0,0
"APOBEC3G",0,0.204490613880823,0,4.61061128284628,0
"APOBEC3H",0,0,0,0.687201940109793,0
"CBX7",1.25328988595062,0.578009046721216,0,0,0
"RPL3",10.6569328468649,19.7377241318983,28.6187476900523,31.9194168395714,4.49169113665667
"SYNGR1",0,0.448869611744957,0,1.17178345441762,4.20168067226891
"ATF4",0,1.51683067473939,4.41199969491255,0.993640699523052,7.28714812058733
"RPS19BP1",0,1.84696065732129,4.24647687815291,1.76921833825027,0.561324726354196
"TNRC6B",8.16106779863117,0.0511226534702057,0,1.00277809035617,0
"ADSL",0,0,0,0.314901121047991,0
"SGSM3",0,0.333466720021342,0,0,0
"ST13",1.83351668500183,2.35222088188254,0.670600858369099,1.12317548287972,0
"RBX1",0.811556565492615,0.760741725619131,2.97705197868416,7.93995876674247,0.600492403771092
"EP300",0,0,0,0,0
"L3MBTL2",0,0,0,0,0
"RANGAP1",0,0,0,0.977135040062537,0
"TOB2",0,0.879650720408341,0,0,0
"PHF5A",0,0.384139938399363,0,1.64659819027467,0
"ACO2",0,1.23355115955101,0,0,0
"POLR3H",0,0.682591830405086,0.578703703703704,0,0
"PMM1",0,0.204490613880823,0,0,0.561324726354196
"DESI1",3.27014408757949,0.0511226534702057,0.504032258064516,0,0.561324726354196
"XRCC6",0,1.61062003890436,1.79656961455545,1.08530497069677,0.600492403771092
"SNU13",1.25328988595062,2.56869369573912,3.75567283000917,2.52280959926506,1.15767538782126
"MEI1",0,0,0,1.6505228188722,0
"CENPM",0,0,0,0,0.600492403771092
"NAGA",0,0,0,0,0
"FAM109B",0,0.0422354372212461,0,0,0
"SMDT1",2.90263178231016,0.933888888156114,1.09027537077914,0.780152909970354,0.561324726354196
"NDUFA6",15.6254345156056,3.28621568062887,2.6822420869502,4.32701348128271,0
"RRP7A",0,0.326957074457201,1.12674432202068,0,0
"POLDIP3",0,0.0956782150272204,0,0,0
"RNU12",0,0.210393435724805,0.636456211812627,0,0
"CYB5R3",0,1.27189694336334,0,0,0
"ATP5L2",0,0.266632774582658,0,0,0
"ARFGAP3",0,0,0,0,0
"PACSIN2",0,0.0383612091453123,0,0,0
"MCAT",0,0,0.452898550724638,0,0
"TSPO",0,4.09962864427764,7.56658040469705,7.47965962822215,12.7476774802366
"TTLL12",0,0,0,0,0
"SAMM50",0,0.433711832390193,0.733568075117371,0,0
"PARVB",0,0,0,0,0
"PARVG",0,0,0,0,0
"PRR5",0,0,0,0,0
"NUP50",0,0.666933440042684,0.519102990033223,0,0
"KIAA0930",0,0,0,1.07091755791887,0
"FAM118A",0,0.137046718165168,0.941295546558705,0,0.600492403771092
"FBLN1",0,4.31541982379152,0.316295546558705,0,0
"ATXN10",0,0.387030651900994,0,0,0
"PRR34-AS1",0,0.318988331898876,0.637755102040816,0,0
"MIRLET7BHG",0,1.10191146241962,0.512295081967213,0,0
"PPARA",0,0.29322073657049,0,0,0
"CDPF1",0,0,0,0,0
"GTSE1",0,0,0,1.36798905608755,0
"TRMU",0,0.471688343039415,0,0,0
"CTA-29F11.1",0,1.23009336737798,0.318228105906314,0,0
"ALG12",0,0.0805966463665584,0.809585492227979,1.48544266191325,0
"CRELD2",0,1.5054149097738,2.06369049576305,0.880591757661148,0
"PIM3",0,0.1860361282161,0.318228105906314,0,0
"TRABD",0,1.47972394238441,0.318228105906314,4.28040095954801,0
"SELO",0,0.451942774920442,0,2.53977251050517,0
"HDAC10",0,0.287844333784289,0,0,4.20168067226891
"PLXNB2",0,1.16416375308875,0,0,0
"DENND6B",0,0,0,0,0
"PPP6R2",0,0.0422354372212461,0.44138418079096,0,0
"SBF1",0,0,0.386757425742574,0,0
"LMF2",0,0.883381612290464,0.466417910447761,0,0
"NCAPH2",0,0.0956782150272204,0.318228105906314,0,0
"SCO2",1.1001100110011,0.375238798775791,0,0.561293219577907,0
"TYMP",0,2.87136829077184,0.791159472176759,0.548726953467954,0.600492403771092
"ODF3B",0,0,0,0,0
"CHKB",0,0,0,0,0
"ARSA",0,0,0.272212543554007,1.17178345441762,0
"RABL2B",0,0,0,0,0
"HSPA13",1.9040365575019,0,0.452898550724638,0,0
"SAMSN1",0,0,0,1.31302521008403,0
"NRIP1",0,0.325489047293559,0,0,0
"BTG3",1.86811133943583,0.435622489217353,0,0.993640699523052,1.20098480754218
"ATP5J",4.33905088692036,5.80834674852611,2.87019521078456,6.50098312662195,1.20098480754218
"APP",6.44147018982416,4.73807052591974,0.452898550724638,1.42775556824672,7.28714812058733
"ADAMTS1",0,1.86084294895496,0.568181818181818,0,0
"LTN1",0,0.544063489006123,0,0.315238635647185,0
"USP16",0.738879858135067,0.424286138571853,2.30732052111144,1.36798905608755,0
"CCT8",1.83351668500183,1.12501315435439,0.754830917874396,0,1.15767538782126
"SOD1",1.83351668500183,5.0764038891907,2.33418933976518,2.18851046718834,0
"SCAF4",0,0,0,0,0
"MIS18A",0,0,0.591856060606061,0,0
"EVA1C",0,0.140920946241102,0.386757425742574,0,0
"C21orf59",0,0.517283108887303,0,0,0
"PAXBP1",0,0.0511226534702057,0,0,2.76854928017719
"IFNAR2",0,0.255613267351029,0,0,0
"IL10RB",0,0.414832911767115,0,0,0
"IFNAR1",0,1.13761295075648,0,0.597434883832644,0
"IFNGR2",0,3.02025660884248,0,0,0
"TMEM50B",0,0.441036511046759,0.415558510638298,0.574448529411765,0
"GART",0,0.1860361282161,0.318228105906314,1.48544266191325,0.561324726354196
"SON",19.7592838519849,6.85618316274,3.10109114794844,4.43942722678293,11.972292858301
"DONSON",0,0,0,0,0
"CRYZL1",0,0.197371018039711,0.44138418079096,0,0
"ITSN1",0,0.550207156774353,0,0,0
"ATP5O",0,2.64721074192481,2.29816600736892,4.10820476099268,0
"MRPS6",1.39450564774787,4.95136846821841,0.818062827225131,3.58370360332827,1.75816779159235
"SLC5A3",0,1.18292858439722,0,0,0
"RCAN1",0,0.693283242015885,0.620039682539682,0.548726953467954,0
"RUNX1",0,2.64608494464603,0.856942691429258,0,4.20168067226891
"CBR1",0,0.238279272622842,0,0,4.20168067226891
"CBR3",0,0.384139938399363,0.591856060606061,0,0
"MORC3",0,0.204490613880823,0,0,0
"PIGP",0,0.617833376667919,0.801282051282051,1.17178345441762,0
"TTC3",0,3.02060531532405,1.78924049376836,0,3.84024577572965
"DSCR3",0,0.281880708084339,0,0,0
"DYRK1A",0,0.0956782150272204,0,0,0
"ETS2",0,0.308139844586798,0,0,0
"PSMG1",0,0,0,0,0
"BRWD1",0,0.441905419624456,0,0.314901121047991,4.20168067226891
"HMGN1",0,1.86033098344637,7.10803849468713,8.74047044309516,2.40196961508437
"WRB",0,1.09042211580259,0.697544642857143,0,0
"BACE2",0,0.635487435282047,0,0,0
"MX2",0,0,0,0,0
"MX1",0,1.06311518771239,0.519102990033223,1.09505403101834,0
"NDUFV3",0,1.25055238380768,0,0,0
"PKNOX1",0,0.0422354372212461,0.272212543554007,0,0
"U2AF1",0,1.77659578981378,0,0,0
"RRP1B",0,0.338966987254495,1.35558430919889,0,0
"PDXK",0,0,0.818062827225131,0,2.76854928017719
"CSTB",0,2.76630407945742,1.92355802931662,8.95853242976364,0
"AGPAT3",0,0.0422354372212461,0.923848260945073,0,0
"TRAPPC10",6.90955458684197,0,0.452898550724638,0,0
"PFKL",0,0.284721637235955,1.47017291855062,0,0
"C21orf2",0,0.252628872946052,0,0.561293219577907,0
"UBE2G2",0,2.32563975692806,0.76593137254902,0,0
"SUMO3",0,0.883803597220608,3.63093170701043,1.5515835694743,0
"PTTG1IP",0,0.641807171207737,3.33612182562428,0,0
"ITGB2",0,3.74823305275193,0,4.41221926873856,1.20098480754218
"ITGB2-AS1",0,0.449166384245286,0,0,0
"FAM207A",0,0.642658140439862,3.70931162253026,0.314901121047991,0
"ADARB1",0,1.31728291678932,0,0,0
"COL6A1",0,3.78399346295703,9.2871247058771,0,0
"COL6A2",0,3.20749322169496,2.66046502167034,0,0
"YBEY",0,0.137243868630169,0,0,0
"C21orf58",0,0,0.707013574660633,0,1.16181713012529
"PCNT",0,0.281880708084339,0,0,0
"DIP2A",0,0.287844333784289,0,0.687201940109793,0.561324726354196
"PRMT2",0,1.60529558566056,5.05834005013158,4.40198803857762,0
"MT-ND1",1.98019801980198,36.0946814425709,36.4594440234561,15.8834550836434,11.6951548514291
"MT-ND2",0.738879858135067,44.404423641372,22.7974612869505,11.0449607154386,20.4551907183034
"MT-CO1",1.13804483896666,44.360418917366,83.3548288367017,36.7515486072248,39.7613289291897
"MT-CO2",8.58328851703712,45.4421869362903,117.642122719483,37.7071121300392,41.9554705950229
"MT-ATP8",0,0.197923521967632,0.44138418079096,0,0
"MT-ATP6",2.70171434211721,19.9766201084527,41.5501354981162,7.4753574596746,10.8877177571864
"MT-CO3",1.9040365575019,32.9054975363866,75.966015900296,25.5035065684852,45.0705911203991
"MT-ND3",0,16.6881775910749,11.4087775111858,4.23145758878333,6.4545091322667
"MT-ND4L",0,3.60464158536198,1.22689686127295,2.4543762648466,4.20168067226891
"MT-ND4",1.33797163500134,38.2647294396059,44.0100088927799,20.393948132358,27.7725715186683
"MT-ND5",0,8.59931630069509,7.18788589048252,8.70651063269379,0.600492403771092
"MT-ND6",0,1.58587799119778,1.19629263651003,0,0
"MT-CYB",0,27.1809731879832,43.7432107017483,12.719587698278,12.2850692841382
"AP006222.2",0,0.0511226534702057,0,0,0
"DVL1",0,0.256062274345121,1.55611296915645,0,0
"MMP23B",0,0,0,0,0
"SLC35E2B",0,0,0,0,0.561324726354196
"FAM213B",0,0.325489047293559,0,0.574448529411765,0
"TPRG1L",0,0,0,0,0
"CEP104",0,0.0511226534702057,0.591856060606061,0,0
"ESPN",0,0,0,0,0
"H6PD",0,0,0.519102990033223,0,0.561324726354196
"MFAP2",0,0,0.526094276094276,0,0
"ATP13A2",0,0.1860361282161,0,0.993640699523052,0
"MUL1",0,0.256062274345121,0,0.282533762784653,0.561324726354196
"RAP1GAP",0,0,0,0,0
"C1QA",0,0,0,3.97456279809221,0
"C1QB",0,0,0,3.97456279809221,0
"HMGCL",0,0,0,0,0
"RHD",0,0,0,0,0
"PIGV",0.891981090000892,0,0,0,0.561324726354196
"AHDC1",0,0.358012326632704,0,0,0
"YARS",0,0,0.801282051282051,0,0
"C1orf216",0,0,0,0,0
"CLSPN",0,0,0,0,0.600492403771092
"AGO1",0,0.325489047293559,0,0,0.561324726354196
"FHL3",0,0,0.519102990033223,0,0
"ZNF684",0,0.652542945776028,0,0,0
"DPH2",0,0,0,0,0
"HECTD3",0,0,0,0,0.600492403771092
"POMGNT1",0.891981090000892,0,0,0.315238635647185,0
"LRRC41",0,0.621259529399444,0,0,0
"TTC39A",0,0,0,0,0
"RAB3B",0,0,0.353506787330317,0,0
"FAM159A",0,0.259315924590929,0,0,0
"NDC1",0,0.253203018179977,0.512295081967213,0,0.561324726354196
"ACOT11",0,0.297004138594376,0,0,0.561324726354196
"DIRAS3",0,0,0,0,0
"HHLA3",0,0.435711598863661,0,0,0
"DNAJB4",0,0,0,0,0
"GLMN",0,0,0,0,0.561324726354196
"RPAP2",0,0.49176297024834,0,0,0
"SASS6",0,0.1860361282161,0,0,0
"RP5-1065J22.8",0,0,0,0,0.561324726354196
"PSRC1",0,0.259315924590929,0,0,0
"AMPD2",0,0.306889673162498,0,0,0
"PHGDH",0,0.0511226534702057,0.466417910447761,0,0
"NOTCH2",0,0.672154198618385,1.30500697421242,0,0
"POLR3C",0,0,0,0.282533762784653,0.561324726354196
"PEX11B",0,0,0.637755102040816,0,0
"PDE4DIP",0,0.490087902579675,0,0,0.561324726354196
"THEM5",0,0,0,0,0
"CRTC2",0,0,0,0.315238635647185,0
"GBA",0,0,0.533276450511945,0,0.561324726354196
"MSTO1",0,0,0.526094276094276,0,0
"SYT11",3.52752666571005,0,0,0,0
"RP11-85G21.3",0,0,0,0,0
"ITLN1",0,0,0,0,0
"NIT1",0,0.631831680040437,0,0,0
"DNM3OS",0,1.84214674269689,0.550176056338028,0,0
"CENPL",0,0,0.713470319634703,0,0
"ZBTB37",0,0.0511226534702057,0,0,0
"ABL2",0,0,0.733568075117371,0,0
"C1orf27",2.04918032786885,0,0,0,0
"NEK7",0,0,1.68316463310562,0,0
"DDX59",0,0.295770482105886,0,0.574448529411765,0
"IPO9",0,0.1860361282161,0,0,0.561324726354196
"LAX1",0,0,0,0,0
"SRGAP2",1.98019801980198,0,0,0,0.600492403771092
"FLVCR1",0,0.259315924590929,0,0,0
"NVL",0,0,0,0,0
"CNIH3",0,0,0.740521327014218,0,0
"GNPAT",0,0.0511226534702057,0,0,0
"RBM34",0,0,0,0,0.561324726354196
"AKT3",0,0.376611700763764,1.24772069919517,0,0
"CNST",0,0.24588148512417,0,0,0
"SH3BP5L",0,0,0,0,0
"RNASEH1-AS1",0,0,0,0,0
"TTC32",0,0.438965249109469,0,0,0
"FKBP1B",0,0.259315924590929,0,0,0
"FAM228B",0,0,0,0,0
"DNMT3A",1.59693388693708,0.297004138594376,0.544425087108014,0,0
"AC074117.10",0,0,0,0,0.561324726354196
"FNDC4",0,0.325489047293559,0,0,0
"HEATR5B",0,0.325489047293559,0,0.315238635647185,0
"GPATCH11",1.5001500150015,0,0,0,0
"GEMIN6",0,0,0,0,0
"AC007246.3",0,0,0,0,0
"TTC7A",0,0.0511226534702057,0.533276450511945,0,0
"VRK2",0,0.297004138594376,0,0,0
"PELI1",1.70706725844998,0,0,0,0.600492403771092
"MEIS1",1.83351668500183,0,0,0,0
"DCTN1",0,0,0,0,0
"CCDC142",0,0.552771158286668,0,1.57490743849437,0
"PTCD3",0,0.17964932451854,0,0,0
"RMND5A",0,0,0,0,0
"CCDC74A",0,0.253203018179977,0,0,0
"EPC2",3.02158594237802,0,0,0,0
"PKP4",0,0,0,0,0
"ATF2",0,0.0511226534702057,0,0.315238635647185,0
"CWC22",0,0.24588148512417,0,0,0
"SSFA2",0,0.0511226534702057,0,0,0
"PMS1",0,0.259315924590929,0,0,0.600492403771092
"C2orf88",0,0,0.448994252873563,0,0
"TMEFF2",16.0199504890153,0,0,0,0
"TYW5",0,0,0,0,0.561324726354196
"PPIL3",0,0,0,0,0
"BARD1",0,0,0,0,0
"WDFY1",0.9706853038245,0,0,0,0.561324726354196
"CUL3",0,0,0,0,0
"IRS1",0,0,0.519102990033223,0,0
"RHBDD1",0,0,0,0,0
"KIF1A",13.2487832942981,0,0,0,0
"PASK",0,0.24588148512417,0,0,0
"BOK",0,0,0,0,0
"CHCHD4",0,0,0,0,0.561324726354196
"EAF1",0,0,0,0,0
"UBP1",0,0,0,0,0
"ARPP21",0,0,0,0,0
"MYD88",0,0.256062274345121,0,0.315238635647185,0.561324726354196
"WDR48",0,0.0511226534702057,0,0,0
"CCRL2",0,0,0,0,0
"SCAP",1.06462259129139,0,0,0,0
"HYAL3",0,0.0511226534702057,0,0,0
"HEMK1",0,0.426272713494215,0,0,0
"PCBP4",0,0.957320727333996,1.49713565117828,0,0
"POC1A",0,0,0.353506787330317,0,0
"GLYCTK",0,0,0,0,0.600492403771092
"RFT1",0,0.631831680040437,0,0,0
"FRMD4B",0,0.406570978590594,0.369385342789598,0,0
"KIAA1524",0,0,0,0,0
"PVRL3",0,0.0511226534702057,0,0,0
"PHLDB2",0,0.372072256432199,0,0,0
"ABHD10",0,0,0.777363184079602,0,0
"USF3",0,0.556261025282304,0,0,0
"ATP6V1A",0,0.0511226534702057,0,0.993640699523052,0
"KPNA1",0,0.742115027829313,0,0,0
"PDIA5",0,0,0,0,0
"MYLK",0,0.253203018179977,1.33221977974529,0,0
"HEG1",0,0,0,0,0
"CHCHD6",0,0.378176551952676,0.568181818181818,0,0
"PODXL2",0,0,0,0,0
"EEFSEC",0,0,0,0,0
"GATA2",0,0,0,0,0
"GP9",0,0,0,0.574448529411765,0
"DNAJC13",0,0.1860361282161,0,0,0
"NMNAT3",0,0,0,0,0
"GK5",0,0,0,0,0
"HLTF",0,0.137243868630169,0,0,0
"WWTR1",0,0.513090026698569,0,0,0
"NCEH1",0,0,0,0,0
"GNB4",0,0,1.53184991529786,0,0
"YEATS2",0,0.1860361282161,0,1.34916351861846,0
"SENP2",0,0,0,0,0
"P3H2",0,2.08421315076046,0.550176056338028,0,0
"LRRC15",0,0,0,0,0
"TCTEX1D2",0,0.17964932451854,0,0,0
"NRROS",0,0.1860361282161,0,0,0
"DLG1",0,0.532929263792191,0,0,0
"IDUA",0,0,0,0,0
"LETM1",0,0.17964932451854,0,0,0
"ZNF518B",0,0,0,0,0
"CC2D2A",0,0.887174663298339,0,0,0
"LDB2",0,0.1860361282161,0,0,0
"DCAF16",0,0.137243868630169,0,0,0
"LCORL",0,0,0,0,0
"RELL1",0,0,0,0,0
"ATP8A1",1.76803394625177,0,0,0,0.561324726354196
"GNPDA2",1.8001800180018,0,0,0,0
"PPAT",0,0,0,0,0
"PF4",0,0,0,6.89338235294118,0
"PPBP",0,0,0.448994252873563,2.87224264705882,0
"BMP2K",0,0,0,0,0
"FAM13A",0,0.323279996846269,0,0,0
"SMARCAD1",0,0.0511226534702057,0.670600858369099,0,0
"FLJ20021",0,0.137243868630169,0,0,0.561324726354196
"CASP6",0,0.631831680040437,0,0.315238635647185,0
"PITX2",0,0,0,0,0
"AP1AR",0,0,0,0,0
"ANK2",6.47620638962165,0,0,0,0
"SEC24D",0,0.297004138594376,0,0,0
"SCLT1",0,0,0,0,0
"RP11-83A24.2",0,0.137243868630169,0.544425087108014,0,0
"SETD7",0,0,0,0,0
"ZNF330",0,0,0,0,0
"OTUD4",0,0,0,0,0
"DCLK2",0,0,0,0,0
"KIAA0922",0,0,0,0,0
"NEK1",1.9040365575019,0,0,0,0
"CDKN2AIP",0,0.399249445534787,0,0.574448529411765,0.561324726354196
"FAT1",0,0.682954333510643,0.670600858369099,0,0
"EXOC3-AS1",0,0.0511226534702057,0.512295081967213,0,0
"CMBL",0,0,0.448994252873563,0,0
"DROSHA",0,0,0,0,0
"WDR70",0,0,0,0,1.20098480754218
"NNT-AS1",0,1.29720143452613,0,0,0
"ERCC8",0,0,0.519102990033223,0,0
"MAST4",2.8747218613264,0.511525175509658,0,0,0
"CCDC125",0,0,0,0.282533762784653,0
"MCCC2",0,0,0.519102990033223,0,0
"FOXD1",0,0,0.360854503464203,0,0
"ENC1",0,0.259315924590929,0,0,0
"COL4A3BP",0,0,0,0,0.600492403771092
"POLK",0,0.297004138594376,0,0,0
"CTD-2015H6.3",0,0,0,0,1.20098480754218
"NR2F1-AS1",0,0.1860361282161,0.369385342789598,0,0
"TTC37",0,0.253203018179977,0,0,0
"YTHDC2",0,0,0,0,0
"PGGT1B",0,0,0.617588932806324,0,0
"SNX24",0,0,0,0,0
"LINC01184",0,0.37515006002401,1.24378109452736,0,0
"PITX1",0,0,0.697544642857143,0,0
"CXCL14",1.43492610130578,0,0,0,0
"FAM13B",0,0,0.747607655502392,0,0
"MATR3.1",0,0,0,0,0
"HBEGF",0,0,0,0,0
"APBB3",0,0.501943759469291,0,0,0
"SLC35A4",0,0,0.550176056338028,0,0
"DPYSL3",0,0.37515006002401,0.733568075117371,0,0
"NDST1",0,0,0,0,0
"DCTN4",0,0,0.544425087108014,0,0
"SPDL1",0,0,0,0,0.600492403771092
"FBXW11",0,0,0,0,0
"BNIP1",0,0.325489047293559,0,0,0
"ZNF346",0,0,0,0,0
"CLK4",0,0.188366522100375,0,0,0
"ADAMTS2",0,0.137243868630169,0.99860960550502,0,0
"IRF4",0,0,0,0,0
"RPP40",0,0,0,0,0
"RANBP9",0,0,0.879957493497426,0,0
"RNF182",0,0,0,0,0
"ALDH5A1",0,0.0511226534702057,0,0,0
"ZNF322",0,0.295770482105886,0.591856060606061,0,0
"HIST1H2AG",0,0,0,0,0.600492403771092
"HIST1H4I",0,0,0,0,0
"HIST1H3H",0,0,0,0,0
"ZKSCAN4",0,0.1860361282161,0,0.282533762784653,0
"HLA-G",0,0,0,0,0.600492403771092
"PRR3",0,0,0.369385342789598,0,0
"TCF19",0,0,0.726744186046512,0,0
"DXO",0,0,0,0,0
"AGPAT1",0,0,0.713470319634703,0,0
"TBC1D22B",0,0,0,0,0
"TSPO2",0,0,0,0,0
"PTK7",0,0,0,0,0
"RUNX2",0,0.204490613880823,0.670600858369099,0,0
"KIAA1586",0,0,0,0,0
"COL12A1",0,0.602660155268384,0.550176056338028,0,0
"IBTK",0,0,0,0,0
"UBE3D",0,0.603893811756874,0,0,0
"SESN1",0.9706853038245,0,0,0,0
"ARG1",0,0,0,0,0
"RP11-356I2.4",0,0.445352052807029,0,0,0
"HECA",0,0.102245306940411,0,0,0
"SHPRH",0,1.42110959228743,0.369385342789598,0,0
"SCAF8",0,0,0,0,0
"FGFR1OP",0,0,0.568181818181818,0,0
"MLLT4",1.76803394625177,0.304325671650182,0,0,0
"BRAT1",0,0,0,0,0
"IQCE",0,0.1860361282161,0,0,0
"FOXK1",0,0,0,0.993640699523052,0
"RNF216",0,0,0,0.993640699523052,0
"ETV1",13.1796588563939,0,0,0,0
"HOXA5",0,0.137243868630169,0,0,0
"HOXA9",0,0,0.777363184079602,0,0
"TRG-AS1",0,0,0,0,0
"SUGCT",0,0,1.10833770520471,0,0
"ZNF273",0,0,0,0,0
"CLDN3",0,0,0,0,0
"CLIP2",0,0.24588148512417,0.512295081967213,0,0
"POMZP3",0,0,0,0,0
"RBM48",0,0,0,0,0
"TFPI2",0,0,0,0,0
"PDK4",0,0.901972062319804,0,0,0
"CPSF4",0,0.0511226534702057,0,0,0
"C7orf43",0,0,0,0,0
"LRWD1",0,0,0,0,0
"FLNC",0,0,0,0,0
"HIPK2",0,0,0,0,0
