source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Neural,Neural,TBK1,ARNT,Receptor,Transcription Factor,0.183134069721188
Neural,Neural,TNK2,ARNT,Receptor,Transcription Factor,0.183134069721188
Neural,Neural,XIAP,ARNT,Receptor,Transcription Factor,0.183134069721188
Neural,Neural,ATM,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CAMKK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CASP3,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CDK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CDK2,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CSK,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,CSNK2A2,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,EGFR,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,FGR,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,GSK3A,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,GSK3B,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,HSP90AA1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,HSP90AB1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,IKBKE,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,ILK,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,ITGB1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,LYN,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAP2K1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAPK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAPK14,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAPK3,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAPK8,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MAPKAPK2,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,MTOR,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PAK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PDK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PDPK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PIK3CA+PIK3R1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PIK3CA,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PIK3R1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PKN2,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PRKACA,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PRKCA,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PRKCB,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PRKCZ,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PRNP,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PTEN,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PTPN1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,PTPRF,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,RET,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,RPS6KA3,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,SENP1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,SIRT1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,SRC,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,TBK1,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,TNK2,ASCL1,Receptor,Transcription Factor,0.670524975143246
Neural,Neural,AKT2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,AKT3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,ATM,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,BMPR1B,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CAMK2A,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CAMK2G,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CAMKK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CASP3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CDK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CDK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CDK4,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CDK5,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CDK6,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CHEK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CHEK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CSNK1A1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,CSNK2A2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,DAPK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,DAPK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,DAPK3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,EGFR,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,FER,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,FGR,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,GSK3A,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,GSK3B,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,HDAC3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,HDAC4,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,HIPK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,HSP90AA1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,HSP90AB1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,IKBKE,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,ILK,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,INSR,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,ITGB1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,JAK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,LATS2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,LYN,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAP2K1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAP3K5,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK10,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK14,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK8,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPK9,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MAPKAPK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MDM2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MTOR,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,MYLK,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PAK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PDK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PDPK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PIK3CA+PIK3R1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PIK3CA,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PIK3R1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PIM1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PKN2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PLCG1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PLCG2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKACA,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKCA,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKCB,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKCD,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKCZ,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRNP,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PTEN,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PTPN1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PTPRF,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,RACK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,RET,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,RPS6KA3,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,RPS6KA5,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,RPS6KB1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,SENP1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,SIRT1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,SRC,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,STK38,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,TBK1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,TGFBR1,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,TNK2,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,TTN,ATF1,Receptor,Transcription Factor,0.2490613276557
Neural,Neural,PRKCA,BATF,Receptor,Transcription Factor,0.262363412478551
Neural,Neural,CDK2,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,GSK3B,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,MAPK1,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,MAPK14,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,PDK1,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,SGK1,CDX2,Receptor,Transcription Factor,0.238361997270448
Neural,Neural,ACVR1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,BIRC2,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,BIRC3,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CDK1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CDK2,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CDK4,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CDK6,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CLK1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,FGR,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,GSK3A,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,GSK3B,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,HIPK2,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,IRAK1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,MAP3K1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,MAPK1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,MAPK10,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,MAPK3,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,NLRC4,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,PRKCZ,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,SRC,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,TGFBR1,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,TGFBR2,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,XIAP,CEBPA,Receptor,Transcription Factor,0.475244519191871
Neural,Neural,CDK5,CLOCK,Receptor,Transcription Factor,0.586372110491921
Neural,Neural,GSK3B,CLOCK,Receptor,Transcription Factor,0.586372110491921
Neural,Neural,CDK1,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,CDK2,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,CHUK,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,GSK3B,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,HIPK2,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,IRAK1,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,MAP3K1,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,MAPK11,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,MAPK14,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,MAPK8,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,MAPKAPK2,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,PLK1,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,PRKAA1,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,PRKCA,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,PTK2,CTCF,Receptor,Transcription Factor,0.848264340865831
Neural,Neural,ABL1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,ADRB2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,AGTR1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,AKT2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,AKT3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,ATM,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,AURKA,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,BCR,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,BIRC5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,BMPR1B,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,BMPR2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CAMK2A,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CAMK2D,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CAMKK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CASP1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CASP3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK11A,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK4,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK6,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CDK9,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CHEK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CHEK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CHUK,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CLK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CSK,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CSNK1A1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CSNK1G2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CSNK2A2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,CSNK2B,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,DAPK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,DAPK3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,DYRK1A,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,EGFR,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,EIF2AK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,FER,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,FGR,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,GSK3A,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,GSK3B,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HDAC3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HDAC4,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HDAC6,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HIPK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HSP90AA1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,HSP90AB1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,IGF1R,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,IKBKB,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,IKBKE,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,ILK,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,INSR,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,ITGB1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,JAK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,JAK3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,KAT2B,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,LATS2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,LIMK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,LMTK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,LYN,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP2K3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP2K5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP2K6,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP3K1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP3K5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAP3K7,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK10,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK11,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK12,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK14,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK7,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK8,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPK9,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPKAPK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MAPKAPK3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MDM2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MST1R,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,MTOR,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PADI4,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PAK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PAK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PDK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PDPK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PHB,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PIK3CA+PIK3R1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PIK3CA,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PIK3R1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PIM1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PKN2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLCG1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLCG2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLK3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PLK4,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PPM1D,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKAA1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKAA2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKACA,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKACB,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCA,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCB,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCD,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCE,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCI,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCQ,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKCZ,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKD1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRKG1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRMT5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PRNP,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PTEN,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PTK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PTPN1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,PTPRF,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RACK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RAF1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RET,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,ROCK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RPS6KA1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RPS6KA2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RPS6KA3,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RPS6KA5,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,RPS6KB1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,SENP1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,SGK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,SIRT1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,SRC,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,STK38,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,SYK,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,TBK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,TGFBR1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,TGFBR2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,TNK2,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,UHMK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,VRK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,WNK1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,YES1,E2F1,Receptor,Transcription Factor,0.749159009035252
Neural,Neural,BMPR1B,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CDK1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CDK2,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CDK4,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CDK6,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CHUK,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CSNK1A1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,CSNK2A2,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,DYRK1A,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,EGFR,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,GSK3A,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,GSK3B,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,HDAC3,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,JAK2,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK11,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK12,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK14,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK3,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,MAPK9,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,PRKACA,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,PRKACB,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,PRKCA,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,PRKCB,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,PRKCD,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,RACK1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,RAF1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,RPS6KA3,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,RPS6KB1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,SGK1,E2F4,Receptor,Transcription Factor,0.357794191740534
Neural,Neural,SRC,E2F4,Receptor,Transcription Factor,0.357794191740534
